Volcano Name,Max. VEI,Country,Volcanic_Region,Volcano_type,Summit,Year,Latitude_value,Longitude_value
86,2,12,8,1,5911.0,1885,-0.677,-78.436
13,2,1,1,1,3260.0,1885,-8.119,114.056
4,2,1,1,1,2329.0,1885,-7.942,112.95
285,3,29,8,1,4650.0,1885,2.32,-76.4
105,2,1,1,1,3428.0,1885,-7.242,109.208
428,2,1,1,1,1641.0,1885,-7.981,113.341
1,1,1,1,1,2910.0,1885,-7.54,110.446
275,2,6,6,3,1320.0,1885,42.688,141.38
181,2,6,6,1,796.0,1885,29.638,129.714
124,2,12,8,1,5023.0,1885,-1.467,-78.442
236,2,8,3,1,3432.0,1885,9.979,-83.852
315,2,11,3,1,1950.0,1885,13.813,-89.633
404,1,19,8,1,5550.0,1885,-19.15,-68.83
164,2,1,1,1,1635.0,1885,1.38,127.53
113,1,14,13,1,1978.0,1885,-39.157,175.632
104,2,16,7,1,1839.0,1885,-4.649,145.964
103,2,1,1,1,3657.0,1884,-8.108,112.922
74,2,1,1,1,3726.0,1884,-8.42,116.47
444,1,10,11,3,401.0,1884,47.52,152.8
60,2,1,1,1,3142.0,1884,-4.016,103.121
43,2,1,1,1,1715.0,1884,0.8,127.33
36,2,6,6,3,1592.0,1884,32.884,131.104
315,2,11,3,1,1950.0,1884,13.813,-89.633
178,2,11,3,1,2381.0,1884,13.853,-89.63
6,0,5,5,2,2632.0,1884,-21.244,55.708
20,2,11,3,1,2130.0,1884,13.434,-88.269
5,0,4,4,2,1222.0,1884,19.421,-155.287
428,2,1,1,1,1641.0,1884,-7.981,113.341
181,1,6,6,1,796.0,1884,29.638,129.714
197,1,21,14,1,3470.0,1884,-1.52,29.25
108,1,32,18,1,3320.0,1884,37.748,14.999
82,2,16,7,5,1330.0,1884,-5.525,148.42
155,2,22,7,7,1334.0,1884,-16.25,168.12
70,0,10,11,1,724.0,1884,48.98,153.48
140,2,3,3,1,1700.0,1884,11.538,-85.622
209,3,16,7,11,1855.0,1883,-6.137,155.196
53,1,1,1,5,2565.0,1883,-7.2,109.879
50,1,1,1,5,2885.0,1883,-0.38,100.474
86,2,12,8,1,5911.0,1883,-0.677,-78.436
275,2,6,6,3,1320.0,1883,42.688,141.38
174,4,4,9,10,1252.0,1883,59.363,-153.43
69,3,4,9,4,150.0,1883,53.93,-168.03
315,2,11,3,1,1950.0,1883,13.813,-89.633
185,2,1,1,1,1318.0,1883,3.689,125.447
41,2,1,1,1,1797.0,1883,2.781,125.407
299,2,1,1,1,3136.0,1883,-7.3,109.992
86,2,12,8,1,5911.0,1883,-0.677,-78.436
37,2,10,10,1,4754.0,1883,56.056,160.642
50,1,1,1,5,2885.0,1883,-0.38,100.474
49,6,1,1,3,155.0,1883,-6.102,105.423
211,2,33,11,1,1124.0,1883,45.389,148.838
113,2,14,13,1,1978.0,1883,-39.157,175.632
399,1,10,11,1,1504.0,1883,46.815,151.786
428,2,1,1,1,1641.0,1883,-7.981,113.341
140,2,3,3,1,1700.0,1883,11.538,-85.622
336,2,16,7,5,270.0,1883,-2.38,147.35
108,2,32,18,1,3320.0,1883,37.748,14.999
168,2,38,5,2,2361.0,1883,-11.75,43.38
130,2,30,17,3,1719.0,1883,64.416,-17.316
1,1,1,1,1,2910.0,1883,-7.54,110.446
155,2,22,7,7,1334.0,1883,-16.25,168.12
162,2,31,14,1,244.0,1883,15.55,41.83
445,2,4,6,1,287.0,1883,17.307,145.845
368,3,10,11,1,1145.0,1883,49.12,154.508
235,2,4,9,1,1800.0,1883,53.891,-166.923
244,2,4,9,1,1303.0,1883,54.134,-165.986
30,2,4,9,1,2857.0,1883,54.756,-163.97
159,2,19,8,1,3125.0,1883,-38.692,-71.729
81,2,19,8,1,5592.0,1883,-23.37,-67.73
94,2,19,8,1,2847.0,1883,-39.42,-71.93
20,2,11,3,1,2130.0,1882,13.434,-88.269
80,2,3,3,1,1270.0,1882,12.423,-86.539
37,2,10,10,1,4754.0,1882,56.056,160.642
55,2,6,6,1,2165.0,1882,36.618,138.528
315,2,11,3,1,1950.0,1882,13.813,-89.633
299,2,1,1,1,3136.0,1882,-7.3,109.992
86,2,12,8,1,5911.0,1882,-0.677,-78.436
306,2,1,1,1,618.0,1882,-8.891,121.641
64,2,23,14,1,2962.0,1882,-2.764,35.914
71,2,10,10,6,2899.0,1882,53.589,159.15
35,1,18,3,1,3850.0,1882,19.514,-103.62
60,2,1,1,1,3142.0,1881,-4.016,103.121
399,2,10,11,1,1504.0,1881,46.815,151.786
56,3,13,12,1,2462.0,1881,13.257,123.685
113,2,14,13,1,1978.0,1881,-39.157,175.632
318,1,6,6,1,1915.0,1881,37.125,139.963
189,2,1,1,5,1095.0,1881,-8.365,122.833
194,2,12,8,1,4784.0,1881,-0.171,-78.598
60,2,1,1,1,3142.0,1881,-4.016,103.121
315,0,11,3,1,1950.0,1881,13.813,-89.633
285,2,29,8,1,4650.0,1881,2.32,-76.4
325,2,9,8,1,6070.0,1881,-33.789,-69.895
446,0,22,7,1,817.0,1881,-18.754,169.238
200,2,10,10,1,2717.0,1881,53.256,158.836
35,2,18,3,1,3850.0,1880,19.514,-103.62
64,2,23,14,1,2962.0,1880,-2.764,35.914
268,1,4,4,2,4170.0,1880,19.475,-155.608
447,2,4,19,1,3285.0,1880,48.777,-121.813
54,2,6,6,2,1700.0,1880,31.934,130.862
198,4,26,3,1,3763.0,1880,14.473,-90.88
268,1,4,4,2,4170.0,1880,19.475,-155.608
60,2,1,1,1,3142.0,1880,-4.016,103.121
178,3,11,3,1,2381.0,1880,13.853,-89.63
86,3,12,8,1,5911.0,1880,-0.677,-78.436
221,2,42,2,1,1224.0,1880,15.307,-61.305
94,2,19,8,1,2847.0,1880,-39.42,-71.93
39,1,8,3,1,2697.0,1880,10.2,-84.233
448,0,41,16,1,842.0,1880,37.865,-25.785
313,2,1,1,1,2850.0,1880,-8.25,118.0
449,1,1,1,1,1334.0,1880,1.518,125.185
168,2,38,5,2,2361.0,1880,-11.75,43.38
78,1,4,9,1,2493.0,1880,55.417,-161.894
450,1,33,11,1,882.0,1880,43.979,145.733
372,0,6,6,1,792.0,1880,25.424,141.284
451,3,11,3,3,450.0,1879,13.672,-89.053
315,2,11,3,1,1950.0,1879,13.813,-89.633
35,1,18,3,1,3850.0,1879,19.514,-103.62
28,2,6,6,5,2568.0,1879,36.406,138.523
376,1,30,17,4,70.0,1879,63.733,-23.0
108,3,32,18,1,3320.0,1879,37.748,14.999
60,2,1,1,1,3142.0,1879,-4.016,103.121
114,2,10,11,3,742.0,1879,46.532,150.871
268,0,4,4,2,4170.0,1879,19.475,-155.608
86,2,12,8,1,5911.0,1879,-0.677,-78.436
94,2,19,8,1,2847.0,1879,-39.42,-71.93
178,2,11,3,1,2381.0,1879,13.853,-89.63
19,0,10,11,1,1496.0,1879,48.092,153.2
37,2,10,10,1,4754.0,1879,56.056,160.642
212,3,10,10,1,3283.0,1879,56.653,161.36
261,2,1,1,1,2145.0,1879,0.686,99.539
103,2,1,1,1,3657.0,1879,-8.108,112.922
416,2,19,8,12,1000.0,1879,-50.964,-73.585
108,2,32,18,1,3320.0,1878,37.748,14.999
51,2,1,1,1,3800.0,1878,-1.697,101.264
23,2,13,12,3,311.0,1878,14.002,120.993
80,2,3,3,1,1270.0,1878,12.423,-86.539
113,2,14,13,1,1978.0,1878,-39.157,175.632
37,2,10,10,1,4754.0,1878,56.056,160.642
285,2,29,8,1,4650.0,1878,2.32,-76.4
86,2,12,8,1,5911.0,1878,-0.677,-78.436
27,2,15,13,4,43.0,1878,-19.18,-174.87
6,0,5,5,2,2632.0,1878,-21.244,55.708
210,2,30,17,1,1490.0,1878,63.983,-19.666
404,2,19,8,1,5550.0,1878,-19.15,-68.83
100,3,16,7,7,688.0,1878,-4.271,152.203
42,2,19,8,1,3977.0,1878,-35.223,-70.568
31,2,16,7,1,2334.0,1878,-5.05,151.33
82,2,16,7,5,1330.0,1878,-5.525,148.42
412,2,23,14,1,4550.0,1878,-3.244,36.75
103,2,1,1,1,3657.0,1878,-8.108,112.922
1,2,1,1,1,2910.0,1878,-7.54,110.446
452,2,4,9,1,2149.0,1878,53.13,-168.693
152,2,4,9,2,1073.0,1878,53.43,-168.13
262,1,44,3,1,4064.0,1878,15.132,-92.109
200,2,10,10,1,2717.0,1878,53.256,158.836
375,2,29,8,1,4764.0,1877,0.95,-77.87
326,3,16,7,1,685.0,1877,-3.613,144.818
101,2,16,7,1,1807.0,1877,-4.08,145.037
103,2,1,1,1,3657.0,1877,-8.108,112.922
453,2,9,8,1,6739.0,1877,-24.72,-68.53
428,3,1,1,1,1641.0,1877,-7.981,113.341
4,2,1,1,1,2329.0,1877,-7.942,112.95
103,2,1,1,1,3657.0,1877,-8.108,112.922
94,2,19,8,1,2847.0,1877,-39.42,-71.93
268,0,4,4,2,4170.0,1877,19.475,-155.608
79,2,19,8,1,3180.0,1877,-36.868,-71.378
159,2,19,8,1,3125.0,1877,-38.692,-71.729
86,4,12,8,1,5911.0,1877,-0.677,-78.436
322,2,19,8,1,6142.0,1877,-21.888,-68.391
404,2,19,8,1,5550.0,1877,-19.15,-68.83
37,2,10,10,1,4754.0,1877,56.056,160.642
181,4,6,6,1,796.0,1877,29.638,129.714
363,2,15,13,4,-17.0,1877,-20.32,-175.42
249,2,6,6,1,746.0,1876,34.724,139.394
56,1,13,12,1,2462.0,1876,13.257,123.685
279,2,19,8,1,3542.0,1876,-49.019,-73.504
364,2,6,6,1,1562.0,1876,44.133,145.161
50,2,1,1,5,2885.0,1876,-0.38,100.474
50,2,1,1,5,2885.0,1876,-0.38,100.474
56,1,13,12,1,2462.0,1876,13.257,123.685
268,0,4,4,2,4170.0,1876,19.475,-155.608
314,2,4,6,1,337.0,1876,20.546,144.893
454,3,4,9,1,3053.0,1876,60.032,-153.09
160,2,1,1,1,2575.0,1876,-0.979,100.681
189,2,1,1,5,1095.0,1876,-8.365,122.833
168,0,38,5,2,2361.0,1876,-11.75,43.38
403,4,32,18,1,1281.0,1875,40.821,14.426
6,0,5,5,2,2632.0,1875,-21.244,55.708
94,2,19,8,1,2847.0,1875,-39.42,-71.93
105,2,1,1,1,3428.0,1875,-7.242,109.208
268,0,4,4,2,4170.0,1875,19.475,-155.608
185,2,1,1,1,1318.0,1875,3.689,125.447
28,2,6,6,5,2568.0,1875,36.406,138.523
105,2,1,1,1,3428.0,1875,-7.242,109.208
268,0,4,4,2,4170.0,1875,19.475,-155.608
320,5,30,17,1,1080.0,1875,65.033,-16.783
81,2,19,8,1,5592.0,1875,-23.37,-67.73
159,2,19,8,1,3125.0,1875,-38.692,-71.729
236,2,8,3,1,3432.0,1875,9.979,-83.852
176,0,27,4,4,-2500.0,1875,9.83,-104.3
35,1,18,3,1,3850.0,1875,19.514,-103.62
195,2,1,1,1,725.0,1874,2.3,125.37
108,2,32,18,1,3320.0,1874,37.748,14.999
23,2,13,12,3,311.0,1874,14.002,120.993
45,2,4,9,1,2507.0,1874,56.17,-159.38
137,3,6,6,1,775.0,1874,34.094,139.526
6,2,5,5,2,2632.0,1874,-21.244,55.708
35,1,18,3,1,3850.0,1874,19.514,-103.62
455,1,6,6,10,618.0,1874,41.805,141.166
326,2,16,7,1,685.0,1874,-3.613,144.818
428,2,1,1,1,1641.0,1874,-7.981,113.341
108,2,32,18,1,3320.0,1874,37.748,14.999
94,2,19,8,1,2847.0,1874,-39.42,-71.93
275,3,6,6,3,1320.0,1874,42.688,141.38
36,2,6,6,3,1592.0,1874,32.884,131.104
166,2,22,7,1,1413.0,1874,-16.507,168.346
51,2,1,1,1,3800.0,1874,-1.697,101.264
178,3,11,3,1,2381.0,1874,13.853,-89.63
439,3,32,18,1,500.0,1873,38.404,14.962
355,1,6,6,5,1841.0,1873,38.144,140.44
56,2,13,12,1,2462.0,1873,13.257,123.685
438,2,50,18,1,698.0,1873,36.586,27.16
268,1,4,4,2,4170.0,1873,19.475,-155.608
342,1,6,6,2,2578.0,1873,36.799,139.376
395,2,13,12,1,2790.0,1873,7.691,124.507
130,4,30,17,3,1719.0,1873,64.416,-17.316
268,0,4,4,2,4170.0,1873,19.475,-155.608
253,2,4,9,1,1573.0,1873,51.79,-178.794
115,3,4,6,1,570.0,1873,18.13,145.8
23,2,13,12,3,311.0,1873,14.002,120.993
205,2,1,1,1,1940.0,1873,-3.522,102.615
189,2,1,1,5,1095.0,1873,-8.365,122.833
36,3,6,6,3,1592.0,1872,32.884,131.104
315,2,11,3,1,1950.0,1872,13.813,-89.633
1,2,1,1,1,2910.0,1872,-7.54,110.446
103,2,1,1,1,3657.0,1872,-8.108,112.922
56,1,13,12,1,2462.0,1872,13.257,123.685
428,2,1,1,1,1641.0,1872,-7.981,113.341
268,1,4,4,2,4170.0,1872,19.475,-155.608
79,2,19,8,1,3180.0,1872,-36.868,-71.378
314,2,4,6,1,337.0,1872,20.546,144.893
159,2,19,8,1,3125.0,1872,-38.692,-71.729
342,2,6,6,2,2578.0,1872,36.799,139.376
1,4,1,1,1,2910.0,1872,-7.54,110.446
35,3,18,3,1,3850.0,1872,19.514,-103.62
326,3,16,7,1,685.0,1872,-3.613,144.818
168,2,38,5,2,2361.0,1872,-11.75,43.38
456,4,10,11,1,911.0,1872,48.873,154.182
56,3,13,12,1,2462.0,1871,13.257,123.685
395,2,13,12,1,2790.0,1871,7.691,124.507
50,2,1,1,5,2885.0,1871,-0.38,100.474
306,2,1,1,1,618.0,1871,-8.891,121.641
268,0,4,4,2,4170.0,1871,19.475,-155.608
43,2,1,1,1,1715.0,1871,0.8,127.33
6,0,5,5,2,2632.0,1871,-21.244,55.708
350,2,13,12,1,1552.0,1871,9.203,124.673
50,2,1,1,5,2885.0,1871,-0.38,100.474
196,0,6,6,1,394.0,1871,30.484,140.303
195,2,1,1,1,725.0,1871,2.3,125.37
150,2,12,8,1,3562.0,1871,-0.077,-77.656
384,2,54,14,2,1032.0,1871,2.32,36.57
207,2,40,14,1,4095.0,1871,4.203,9.17
438,2,50,18,1,698.0,1871,36.586,27.16
155,2,22,7,7,1334.0,1871,-16.25,168.12
40,2,7,7,1,796.0,1871,-10.386,165.804
304,0,6,6,4,11.0,1871,31.888,139.918
94,2,19,8,1,2847.0,1871,-39.42,-71.93
403,3,32,18,1,1281.0,1870,40.821,14.426
285,2,29,8,1,4650.0,1870,2.32,-76.4
195,3,1,1,1,725.0,1870,2.3,125.37
428,2,1,1,1,1641.0,1870,-7.981,113.341
332,2,1,1,1,3008.0,1870,-6.77,106.965
172,3,14,13,1,516.0,1870,-29.27,-177.92
396,2,6,6,4,136.0,1870,31.44,140.051
113,2,14,13,1,1978.0,1870,-39.157,175.632
428,2,1,1,1,1641.0,1870,-7.981,113.341
457,3,18,3,1,2280.0,1870,21.125,-104.508
35,0,18,3,1,3850.0,1870,19.514,-103.62
447,2,4,19,1,3285.0,1870,48.777,-121.813
249,2,6,6,1,746.0,1870,34.724,139.394
61,2,22,7,2,1496.0,1870,-15.389,167.835
109,3,1,1,5,583.0,1870,-8.532,123.573
80,2,3,3,1,1270.0,1870,12.423,-86.539
86,2,12,8,1,5911.0,1870,-0.677,-78.436
285,3,29,8,1,4650.0,1869,2.32,-76.4
32,2,17,8,1,5672.0,1869,-16.355,-70.903
108,0,32,18,1,3320.0,1869,37.748,14.999
428,2,1,1,1,1641.0,1869,-7.981,113.341
404,2,19,8,1,5550.0,1869,-19.15,-68.83
113,2,14,13,1,1978.0,1869,-39.157,175.632
194,2,12,8,1,4784.0,1869,-0.171,-78.598
191,2,1,1,1,1703.0,1869,-8.542,122.775
86,3,12,8,1,5911.0,1869,-0.677,-78.436
35,3,18,3,1,3850.0,1869,19.514,-103.62
304,0,6,6,4,11.0,1869,31.888,139.918
28,2,6,6,5,2568.0,1869,36.406,138.523
428,2,1,1,1,1641.0,1869,-7.981,113.341
159,2,19,8,1,3125.0,1869,-38.692,-71.729
315,2,11,3,1,1950.0,1869,13.813,-89.633
194,2,12,8,1,4784.0,1869,-0.171,-78.598
40,2,7,7,1,796.0,1869,-10.386,165.804
94,2,19,8,1,2847.0,1869,-39.42,-71.93
458,2,19,8,1,2659.0,1869,-41.105,-72.496
416,2,19,8,12,1000.0,1869,-50.964,-73.585
459,2,19,8,1,2979.0,1869,-37.406,-71.349
113,2,14,13,1,1978.0,1869,-39.157,175.632
6,2,5,5,2,2632.0,1869,-21.244,55.708
134,2,10,10,3,1799.0,1869,52.559,158.03
56,2,13,12,1,2462.0,1868,13.257,123.685
191,2,1,1,1,1703.0,1868,-8.542,122.775
108,3,32,18,1,3320.0,1868,37.748,14.999
43,2,1,1,1,1715.0,1868,0.8,127.33
205,2,1,1,1,1940.0,1868,-3.522,102.615
453,0,9,8,1,6739.0,1868,-24.72,-68.53
86,2,12,8,1,5911.0,1868,-0.677,-78.436
194,2,12,8,1,4784.0,1868,-0.171,-78.598
191,2,1,1,1,1703.0,1868,-8.542,122.775
306,2,1,1,1,618.0,1868,-8.891,121.641
5,1,4,4,2,1222.0,1868,19.421,-155.287
268,2,4,4,2,4170.0,1868,19.475,-155.608
194,2,12,8,1,4784.0,1868,-0.171,-78.598
43,1,1,1,1,1715.0,1868,0.8,127.33
6,0,5,5,2,2632.0,1868,-21.244,55.708
315,2,11,3,1,1950.0,1868,13.813,-89.633
308,1,6,6,5,212.0,1868,27.881,128.223
366,2,1,1,5,1229.0,1868,1.693,127.894
207,2,40,14,1,4095.0,1868,4.203,9.17
404,2,19,8,1,5550.0,1868,-19.15,-68.83
20,2,11,3,1,2130.0,1867,13.434,-88.269
4,2,1,1,1,2329.0,1867,-7.942,112.95
213,2,3,3,12,728.0,1867,12.506,-86.702
355,2,6,6,5,1841.0,1867,38.144,140.44
275,2,6,6,3,1320.0,1867,42.688,141.38
130,1,30,17,3,1719.0,1867,64.416,-17.316
217,3,41,16,1,1023.0,1867,38.73,-27.32
32,2,17,8,1,5672.0,1867,-16.355,-70.903
103,2,1,1,1,3657.0,1867,-8.108,112.922
264,1,15,13,2,260.0,1867,-15.6,-175.63
315,2,11,3,1,1950.0,1867,13.813,-89.633
306,2,1,1,1,618.0,1867,-8.891,121.641
460,0,32,18,4,-8.0,1867,37.1,12.7
454,2,4,9,1,3053.0,1867,60.032,-153.09
86,2,12,8,1,5911.0,1867,-0.677,-78.436
15,2,9,8,1,2953.0,1867,-37.856,-71.183
86,2,12,8,1,5911.0,1866,-0.677,-78.436
332,2,1,1,1,3008.0,1866,-6.77,106.965
461,2,4,13,2,639.0,1866,-14.175,-169.618
4,2,1,1,1,2329.0,1866,-7.942,112.95
315,2,11,3,1,1950.0,1866,13.813,-89.633
78,2,4,9,1,2493.0,1866,55.417,-161.894
349,2,50,18,2,367.0,1866,36.404,25.396
207,2,40,14,1,4095.0,1866,4.203,9.17
14,3,8,3,1,3340.0,1866,10.025,-83.767
159,2,19,8,1,3125.0,1866,-38.692,-71.729
58,2,13,12,1,2435.0,1866,10.412,123.132
268,0,4,4,2,4170.0,1865,19.475,-155.608
4,2,1,1,1,2329.0,1865,-7.942,112.95
1,2,1,1,1,2910.0,1865,-7.54,110.446
120,3,29,8,5,4276.0,1865,1.22,-77.37
462,2,4,19,1,3426.0,1865,45.374,-121.695
37,2,10,10,1,4754.0,1865,56.056,160.642
463,0,27,16,4,-4200.0,1865,38.75,-38.08
191,2,1,1,1,1703.0,1865,-8.542,122.775
103,2,1,1,1,3657.0,1865,-8.108,112.922
4,2,1,1,1,2329.0,1865,-7.942,112.95
6,2,5,5,2,2632.0,1865,-21.244,55.708
108,2,32,18,1,3320.0,1865,37.748,14.999
168,2,38,5,2,2361.0,1865,-11.75,43.38
207,2,40,14,1,4095.0,1865,4.203,9.17
209,2,16,7,11,1855.0,1865,-6.137,155.196
309,2,1,1,5,1639.0,1865,-8.77,121.82
464,2,13,12,1,1818.0,1865,7.644,124.317
32,2,17,8,1,5672.0,1865,-16.355,-70.903
43,2,1,1,1,1715.0,1864,0.8,127.33
113,2,14,13,1,1978.0,1864,-39.157,175.632
79,3,19,8,1,3180.0,1864,-36.868,-71.378
465,2,19,8,1,2422.0,1864,-39.927,-72.027
94,2,19,8,1,2847.0,1864,-39.42,-71.93
256,1,1,1,1,1357.0,1864,0.32,127.4
236,2,8,3,1,3432.0,1864,9.979,-83.852
14,2,8,3,1,3340.0,1864,10.025,-83.767
108,2,32,18,1,3320.0,1864,37.748,14.999
13,2,1,1,1,3260.0,1864,-8.119,114.056
428,2,1,1,1,1641.0,1864,-7.981,113.341
166,3,22,7,1,1413.0,1864,-16.507,168.346
41,2,1,1,1,1797.0,1864,2.781,125.407
315,2,11,3,1,1950.0,1864,13.813,-89.633
403,2,32,18,1,1281.0,1864,40.821,14.426
43,2,1,1,1,1715.0,1864,0.8,127.33
314,2,4,6,1,337.0,1864,20.546,144.893
106,2,1,1,1,1730.0,1864,-7.935,112.314
115,1,4,6,1,570.0,1864,18.13,145.8
7,2,1,1,1,1431.0,1864,-8.274,123.508
159,3,19,8,1,3125.0,1864,-38.692,-71.729
6,0,5,5,2,2632.0,1863,-21.244,55.708
459,2,19,8,1,2979.0,1863,-37.406,-71.349
256,1,1,1,1,1357.0,1863,0.32,127.4
460,2,32,18,4,-8.0,1863,37.1,12.7
404,1,19,8,1,5550.0,1863,-19.15,-68.83
447,2,4,19,1,3285.0,1863,48.777,-121.813
50,2,1,1,5,2885.0,1863,-0.38,100.474
108,3,32,18,1,3320.0,1863,37.748,14.999
466,1,6,6,1,1625.0,1863,40.656,140.303
467,0,54,14,1,2776.0,1863,-0.914,36.446
162,2,31,14,1,244.0,1863,15.55,41.83
166,2,22,7,1,1413.0,1863,-16.507,168.346
155,2,22,7,7,1334.0,1863,-16.25,168.12
113,2,14,13,1,1978.0,1863,-39.157,175.632
315,0,11,3,1,1950.0,1863,13.813,-89.633
86,2,12,8,1,5911.0,1863,-0.677,-78.436
43,2,1,1,1,1715.0,1862,0.8,127.33
99,2,30,17,1,2000.0,1862,64.633,-17.516
1,2,1,1,1,2910.0,1862,-7.54,110.446
20,2,11,3,1,2130.0,1862,13.434,-88.269
113,2,14,13,1,1978.0,1862,-39.157,175.632
350,2,13,12,1,1552.0,1862,9.203,124.673
56,2,13,12,1,2462.0,1862,13.257,123.685
159,3,19,8,1,3125.0,1862,-38.692,-71.729
32,2,17,8,1,5672.0,1862,-16.355,-70.903
256,4,1,1,1,1357.0,1861,0.32,127.4
79,2,19,8,1,3180.0,1861,-36.868,-71.378
163,2,14,13,1,2797.0,1861,-39.28,175.57
468,3,36,14,1,1625.0,1861,13.579,41.809
191,2,1,1,1,1703.0,1861,-8.542,122.775
50,2,1,1,5,2885.0,1861,-0.38,100.474
6,2,5,5,2,2632.0,1861,-21.244,55.708
459,0,19,8,1,2979.0,1861,-37.406,-71.349
258,2,9,8,1,5660.0,1861,-33.425,-69.797
448,0,41,16,1,842.0,1861,37.865,-25.785
316,2,22,7,5,921.0,1861,-13.8,167.47
1,2,1,1,1,2910.0,1861,-7.54,110.446
428,2,1,1,1,1641.0,1861,-7.981,113.341
56,1,13,12,1,2462.0,1861,13.257,123.685
168,0,38,5,2,2361.0,1860,-11.75,43.38
469,2,13,12,1,1133.0,1860,18.222,122.123
62,2,1,1,5,1912.0,1860,-8.2,119.07
13,2,1,1,1,3260.0,1860,-8.119,114.056
198,2,26,3,1,3763.0,1860,14.473,-90.88
79,2,19,8,1,3180.0,1860,-36.868,-71.378
46,3,10,11,1,2285.0,1860,50.861,155.565
4,2,1,1,1,2329.0,1860,-7.942,112.95
390,4,30,17,16,1490.0,1860,63.633,-19.083
103,2,1,1,1,3657.0,1860,-8.108,112.922
105,2,1,1,1,3428.0,1860,-7.242,109.208
6,2,5,5,2,2632.0,1860,-21.244,55.708
379,2,13,12,1,1064.0,1860,19.524,121.95
66,1,6,6,3,1117.0,1860,31.593,130.657
470,1,33,11,1,1587.0,1860,45.338,147.92
397,0,27,4,4,-2600.0,1860,-18.53,-113.42
42,2,19,8,1,3977.0,1860,-35.223,-70.568
48,2,12,8,2,1124.0,1860,-0.83,-91.17
285,2,29,8,1,4650.0,1860,2.32,-76.4
86,2,12,8,1,5911.0,1860,-0.677,-78.436
39,1,8,3,1,2697.0,1860,10.2,-84.233
13,2,1,1,1,3260.0,1859,-8.119,114.056
315,0,11,3,1,1950.0,1859,13.813,-89.633
447,2,4,19,1,3285.0,1859,48.777,-121.813
73,2,10,11,1,1103.0,1859,50.686,156.014
462,2,4,19,1,3426.0,1859,45.374,-121.695
94,2,19,8,1,2847.0,1859,-39.42,-71.93
6,2,5,5,2,2632.0,1859,-21.244,55.708
113,1,14,13,1,1978.0,1859,-39.157,175.632
428,2,1,1,1,1641.0,1859,-7.981,113.341
4,2,1,1,1,2329.0,1859,-7.942,112.95
268,1,4,4,2,4170.0,1859,19.475,-155.608
385,2,1,1,1,608.0,1859,-6.312,130.017
168,2,38,5,2,2361.0,1859,-11.75,43.38
86,2,12,8,1,5911.0,1859,-0.677,-78.436
83,2,3,3,3,594.0,1858,11.985,-86.165
6,2,5,5,2,2632.0,1858,-21.244,55.708
86,2,12,8,1,5911.0,1858,-0.677,-78.436
4,2,1,1,1,2329.0,1858,-7.942,112.95
81,2,19,8,1,5592.0,1858,-23.37,-67.73
4,2,1,1,1,2329.0,1858,-7.942,112.95
395,2,13,12,1,2790.0,1858,7.691,124.507
315,2,11,3,1,1950.0,1858,13.813,-89.633
56,2,13,12,1,2462.0,1858,13.257,123.685
385,2,1,1,1,608.0,1858,-6.312,130.017
168,2,38,5,2,2361.0,1858,-11.75,43.38
27,2,15,13,4,43.0,1858,-19.18,-174.87
447,2,4,19,1,3285.0,1858,48.777,-121.813
80,2,3,3,1,1270.0,1858,12.423,-86.539
20,2,11,3,1,2130.0,1857,13.434,-88.269
198,2,26,3,1,3763.0,1857,14.473,-90.88
124,2,12,8,1,5023.0,1857,-1.467,-78.442
103,2,1,1,1,3657.0,1857,-8.108,112.922
40,2,7,7,1,796.0,1857,-10.386,165.804
114,3,10,11,3,742.0,1857,46.532,150.871
95,2,28,16,1,2829.0,1857,14.95,-24.35
182,2,4,19,1,2549.0,1857,46.2,-122.18
315,2,11,3,1,1950.0,1857,13.813,-89.633
113,2,14,13,1,1978.0,1857,-39.157,175.632
198,4,26,3,1,3763.0,1857,14.473,-90.88
86,2,12,8,1,5911.0,1857,-0.677,-78.436
365,3,32,18,1,924.0,1857,38.789,15.213
168,2,38,5,2,2361.0,1857,-11.75,43.38
4,2,1,1,1,2329.0,1857,-7.942,112.95
56,2,13,12,1,2462.0,1857,13.257,123.685
471,2,13,12,1,712.0,1857,18.83,121.86
186,2,6,6,1,2077.0,1857,43.418,142.686
150,3,12,8,1,3562.0,1856,-0.077,-77.656
83,2,3,3,3,594.0,1856,11.985,-86.165
395,2,13,12,1,2790.0,1856,7.691,124.507
86,2,12,8,1,5911.0,1856,-0.677,-78.436
281,2,13,12,6,228.0,1856,19.077,122.202
198,2,26,3,1,3763.0,1856,14.473,-90.88
204,4,6,6,1,1131.0,1856,42.063,140.677
4,2,1,1,1,2329.0,1856,-7.942,112.95
103,2,1,1,1,3657.0,1856,-8.108,112.922
195,1,1,1,1,725.0,1856,2.3,125.37
315,2,11,3,1,1950.0,1856,13.813,-89.633
86,2,12,8,1,5911.0,1856,-0.677,-78.436
388,2,1,1,1,2617.0,1856,4.769,96.821
36,2,6,6,3,1592.0,1856,32.884,131.104
185,3,1,1,1,1318.0,1856,3.689,125.447
428,2,1,1,1,1641.0,1856,-7.981,113.341
198,2,26,3,1,3763.0,1856,14.473,-90.88
316,2,22,7,5,921.0,1856,-13.8,167.47
403,3,32,18,1,1281.0,1855,40.821,14.426
20,2,11,3,1,2130.0,1855,13.434,-88.269
86,2,12,8,1,5911.0,1855,-0.677,-78.436
